brand_name,score,area_code
컬투치킨,15,3120149
컴포즈커피,52,3110758
컴포즈커피,49,3130002
컴포즈커피,48,3130313
컴포즈커피,46,3110568
컴포즈커피,45,3111039
컴포즈커피,45,3120127
컴포즈커피,44,3120073
컴포즈커피,43,3110399
컴포즈커피,43,3110333
컴포즈커피,43,3120248
컴포즈커피,43,3120151
컴포즈커피,43,3130042
컴포즈커피,43,3130216
컴포즈커피,42,3120055
컴포즈커피,42,3120119
컴포즈커피,42,3120235
컴포즈커피,41,3110615
컴포즈커피,41,3130214
컴포즈커피,41,3110576
컴포즈커피,41,3110608
컴포즈커피,41,3120084
컴포즈커피,41,3120131
컴포즈커피,41,3110707
컴포즈커피,41,3120058
컴포즈커피,40,3120129
컴포즈커피,40,3110142
컴포즈커피,40,3120100
컴포즈커피,40,3110665
컴포즈커피,40,3120051
컴포즈커피,40,3110774
컴포즈커피,40,3130172
컴포즈커피,40,3130054
컴포즈커피,39,3130123
컴포즈커피,39,3130292
컴포즈커피,39,3120081
컴포즈커피,39,3110548
컴포즈커피,39,3110966
컴포즈커피,39,3120170
컴포즈커피,39,3130157
컴포즈커피,39,3130217
컴포즈커피,39,3130183
컴포즈커피,38,3110989
컴포즈커피,38,3120189
컴포즈커피,38,3111011
컴포즈커피,38,3110667
컴포즈커피,37,3120067
컴포즈커피,37,3120230
컴포즈커피,37,3130302
컴포즈커피,37,3120039
컴포즈커피,37,3120149
컴포즈커피,36,3110265
컴포즈커피,36,3120154
컴포즈커피,36,3130265
컴포즈커피,36,3110157
컴포즈커피,36,3120130
컴포즈커피,36,3130069
컴포즈커피,35,3120087
컴포즈커피,35,3110650
컴포즈커피,35,3110660
컴포즈커피,35,3120122
컴포즈커피,35,3130222
컴포즈커피,34,3110143
컴포즈커피,34,3120096
컴포즈커피,34,3120085
컴포즈커피,33,3110383
컴포즈커피,33,3110998
컴포즈커피,33,3120128
컴포즈커피,33,3110069
컴포즈커피,33,3110764
컴포즈커피,32,3111046
컴포즈커피,32,3120030
컴포즈커피,32,3120068
컴포즈커피,32,3130190
컴포즈커피,32,3120119
컴포즈커피,32,3120136
컴포즈커피,31,3120242
컴포즈커피,31,3110706
컴포즈커피,31,3120224
컴포즈커피,31,3110161
컴포즈커피,31,3120009
컴포즈커피,31,3120020
컴포즈커피,31,3120023
컴포즈커피,15,3130270
컴포즈커피,15,3110750
컴포즈커피,15,3110438
컴포즈커피,15,3120104
컴포즈커피,15,3110177
컴포즈커피,15,3130289
컴포즈커피,15,3120243
컴포즈커피,15,3110495
컴포즈커피,15,3110076
컴포즈커피,15,3120079
컴포즈커피,15,3110852
컴포즈커피,15,3130258
컴포즈커피,15,3110159
컴포즈커피,15,3120075
컴포즈커피,15,3111019
컴포즈커피,15,3110231
컴포즈커피,15,3110467
컴포즈커피,15,3130260
컴플리트커피,32,3110214
컵넛,37,3130293
컵넛,15,3110840
컵스커피,45,3130185
케그샵,31,3120150
케르반,46,3120046
케르반,44,3120167
케리홈치킨,15,3130064
케리홈치킨,15,3120131
케이콜라보김밥,33,3110835
케이콜라보김밥,31,3111004
케이크를부탁해,32,3130167
케키하우스,37,3111013
켄카,35,3110951
켈리토스트카페,15,3110681
켈리토스트카페,15,3130326
코끼리맨션,42,3120210
코끼리베이글,70,3110763
코끼리베이글,66,3110094
코끼리베이글,64,3110137
코끼리탭룸,31,3120118
코너숍,15,3120031
코다리밥도둑,15,3120089
코다차야,54,3120187
코다차야,48,3120006
코다차야,47,3120160
코다차야,42,3120012
코다차야,41,3120186
코랄밸리,15,3130261
코랏,65,3130186
코레아노스,55,3130061
코르바니,54,3130306
코르바니,36,3110921
코리안바베큐,39,3110415
코리안바베큐,34,3130312
코리안바베큐,31,3110610
코리안바베큐,31,3130212
코리안바베큐,15,3110423
코리안바베큐,15,3111044
코리엔탈깻잎두마리치킨,39,3110321
코리엔탈깻잎두마리치킨,37,3110335
코리엔탈깻잎두마리치킨,31,3110754
코리엔탈깻잎두마리치킨,31,3110369
코리엔탈깻잎두마리치킨,15,3120079
코리엔탈깻잎두마리치킨,15,3110768
코리엔탈깻잎두마리치킨,15,3110666
코리코카페,42,3110506
코바시,45,3110550
코바치,49,3120229
코바코,35,3120157
코바코,34,3120131
코바코,33,3110887
코바코,32,3120060
코바코,31,3130073
코바코,31,3130175
코바코,31,3130021
코바코,15,3120180
코브라독스,31,3110712
코소코소,46,3120069
코소코소,33,3111019
코소코소,15,3130053
코야마,15,3120006
코요테살룬,36,3110062
코이,31,3120059
코이라멘,52,3120229
코이라멘,36,3120212
코이라멘,34,3120200
코이라멘,34,3110935
코이라멘,32,3120225
코이라멘,31,3110669
코이라멘,15,3111056
코젤다크하우스,47,3110895
코젤다크하우스,42,3120128
코젤다크하우스,39,3130257
코젤다크하우스,37,3120072
코젤다크하우스,35,3110141
코지밀,38,3110303
코지빌라커피,44,3110082
코지하우스,42,3111006
코차양꼬치,15,3110718
코치,15,3130073
코코넛족발닭발,31,3120047
코코니주방,38,3110220
코코닭,36,3130002
코코로키친,31,3130038
코코살사버거앤타코,36,3120140
코코샌드,42,3110564
코코이찌방야,53,3120115
코코이찌방야,47,3120101
코코이찌방야,46,3130031
코코이찌방야,44,3120202
코코이찌방야,44,3120098
코코이찌방야,43,3120053
코코이찌방야,41,3110812
코코이찌방야,39,3120006
코코이찌방야,35,3120012
코코이찌방야,34,3120114
코코이찌방야,33,3110641
코코이찌방야,32,3120149
코코이찌방야,31,3120021
코코이찌방야,15,3120187
코코이찌방야,15,3120167
코코이찌방야,15,3120224
코코호도,37,3110935
코코호도,36,3130113
코코호도,35,3120089
코코호도,35,3120029
코코호도,33,3120082
코코호도,31,3120167
코코호도,31,3120151
코코호도,31,3130188
코코호도,31,3110835
코코호도,31,3130311
코코호도,31,3110613
코코호도,15,3110130
코코호도,15,3120203
코코호도,15,3120067
코코호도,15,3130099
코코호도,15,3110410
코코호도,15,3120224
코코호도,15,3120215
코코호도,15,3130153
코코호도,15,3111028
코코호도,15,3120038
코코호도,15,3110577
코코호도,15,3110748
코코호도,15,3110400
코코호도,15,3130309
코코호도,15,3111015
코코호도,15,3120085
코코호도,15,3120212
코코호도,15,3120234
코코호도,15,3130325
코키펍,31,3130190
코타브레드,40,3110438
코타티,58,3110081
코페아커피,31,3110101
코피티암,52,3130002
코피티암,35,3110464
코피티암,31,3120004
콘래드서울플레임즈로비라운지,41,3120149
콘레드커피,33,3110420
콘레드커피,15,3130266
콘레드커피,15,3110043
콘메,58,3120228
콘웨이커피,15,3120038
콘웰,42,3130186
콘타이,57,3120227
콘타이,54,3120149
콘타이,46,3120131
콘타이,40,3110067
콘타이,38,3120081
콘타이,37,3120157
콘타이,33,3120006
콘타이,15,3110700
콘티키빠,15,3120104
콘피에르,54,3120043
콘하스,58,3110513
콘하스,53,3110091
콜롬비아퍼펙토,31,3110725
콤바크,15,3110066
콩나물떡볶이,15,3120018
콩닭발,31,3111090
콩두,48,3130220
콩두,39,3120005
콩두,37,3110641
콩두,35,3110758
콩두,35,3110271
콩두,33,3110648
콩두,33,3110762
콩두,31,3120135
콩두,31,3110603
콩밭,31,3130002
콩불,42,3130079
콩불,38,3120094
콩불,37,3130191
콩불,35,3130167
콩불,15,3130190
콩뼈숯뼈 감자탕,39,3130024
콩뼈숯뼈 감자탕,38,3120009
콩뼈숯뼈 감자탕,34,3110312
콩뼈숯뼈 감자탕,15,3001492
콩뼈숯뼈 감자탕,15,3130004
콩시루,15,3110835
콩심,51,3111072
콩심,45,3130313
콩심,41,3110149
콩심,39,3130218
콩심,39,3120077
콩심,39,3110487
콩심,35,3110688
콩심,34,3130261
콩심,34,3120113
콩심,32,3130168
콩심,32,3120108
콩심,31,3120084
콩심,31,3110778
콩심,15,3110478
콩심,15,3120068
콩심,15,3120158
콩심,15,3130278
콩심,15,3120191
콩카페,58,3110562
콩카페,49,3130061
콩카페,42,3120227
콰이어트크림티,52,3111006
콴안다오,76,3130302
콴안다오,35,3120115
콴안다오,34,3120115
쿠나,31,3130191
쿠니라멘,42,3120179
쿠라우니,57,3130302
쿠로,31,3110464
쿠마식당,43,3130210
쿠마커피,15,3120002
쿠마키친,35,3110419
쿠마키친,15,3120118
쿠벤,35,3120149
쿠벤,31,3110928
쿠벤,31,3120098
쿠벤,31,3120004
쿠벤,15,3120217
쿠벤,15,3120106
쿠소이,31,3110101
쿠시라쿠,39,3130061
쿠시마사,36,3110957
쿠시마사,15,3110957
쿠오레,46,3110960
쿠우쿠우,50,3111026
쿠우쿠우,47,3120069
쿠우쿠우,41,3120029
쿠우쿠우,38,3130168
쿠우쿠우,15,3110432
쿠차라,57,3120189
쿠차라,55,3120006
쿠차라,54,3120023
쿠차라,50,3120145
쿠차라,50,3120227
쿠차라,48,3120101
쿠차라,39,3001496
쿠차라,36,3120003
쿠촐로,51,3120202
쿠치나디까사,45,3120235
쿠치나디까사,37,3120236
쿠크봉,31,3130195
쿤댕,39,3110564
쿤쏨차이,47,3120173
쿱,40,3110060
쿳사,49,3110508
퀴버,37,3110126
퀴즈노스,47,3120188
퀴즈노스,45,3120009
퀴즈노스,45,3120227
퀴즈노스,39,3120098
퀴즈노스,39,3120178
퀴즈노스,38,3120204
퀴즈노스,35,3120012
퀴즈노스,35,3120042
퀴즈노스,35,3110882
퀴즈노스,34,3111011
퀴즈노스,34,3111033
퀴즈노스,33,3120118
퀴즈노스,32,3120217
퀴즈노스,31,3120235
퀴즈노스,31,3120167
퀴즈노스,31,3110621
퀴즈노스,15,3120227
퀴즈노스,15,3111062
퀴즈노스,15,3110500
퀴즈노스,15,3120073
퀴즈노스,15,3110023
퀴즈노스,15,3110442
퀴즈노스,15,3110887
퀴즈노스서브,31,3120229
퀴즈노스서브,31,3120234
퀴진라끌레,42,3110013
퀸넬브릴,49,3120005
퀸넬브릴,39,3110562
퀸즈가든,51,3120229
퀸즈가든,45,3120189
퀸즈베이커리,45,3130025
퀸즈베이커리,44,3120007
퀸즈베이커리,43,3110102
퀸즈브라운,15,3120110
큐브,15,3120102
큐슈울트라아멘,32,3130218
큐슈울트라아멘,32,3130183
큐슈울트라아멘,15,3120106
큐스시,49,3111032
큐큐면관,51,3120027
큐큐면관,40,3120215
큐큐면관,38,3120065
큐큐면관,33,3120083
크라상점,43,3120081
크라상점,33,3120119
크라상점,15,3130214
크라이치즈버거,62,3120222
크라이치즈버거,59,3110960
크라이치즈버거,54,3130183
크라이치즈버거,44,3110839
크래프트아일랜드,47,3120227
크래프트원,43,3130192
크래프트한스,51,3110564
크래프트한스,46,3120113
크래프트한스,44,3130195
크래프트한스,43,3130273
크래프트한스,41,3001491
크래프트한스,37,3111010
크래프트한스,37,3130285
크래프트한스,36,3120119
크래프트한스,35,3120189
크래프트한스,34,3120160
크래프트한스,31,3120130
크래프트한스,31,3130101
크랩크랩,45,3120036
크랩크랩,38,3110718
크랩크랩,36,3001496
크랩크랩,32,3110772
크레마디몬타냐,36,3130025
크레이저커피,38,3120178
크레이저커피,34,3110465
크레이저커피,32,3110214
크레이저커피,15,3130098
크레이저커피,15,3120160
크레이저커피,15,3120055
크레이지빙수,15,3130106
크레이지빙수,15,3120054
크레이지카츠,66,3110550
크레이지카츠,35,3120081
크레이지파이,31,3110550
크레이지후라이,45,3120006
크레이지후라이,45,3120043
크레이지후라이,41,3120145
크레이지후라이,41,3120197
크레이지후라이,41,3120008
크레이지후라이,38,3120004
크레이지후라이,38,3120026
크레이지후라이,37,3120020
크레이지후라이,34,3120215
크로앙쥬,15,3130069
크로플 각,40,3110612
크로플 각,37,3110318
크로플 각,35,3120058
크로플 각,34,3110419
크로플 각,15,3110455
크로플 각,15,3110045
크로플 각,15,3110293
크로플덕,15,3110647
크로플덕,15,3110809
크로플덕,15,3110898
크로플덕,15,3110468
크로플덕,15,3110691
크로플덕,15,3110695
크로플덕,15,3110413
크로플덕 오리아가씨,15,3120240
크로플덕 오리아가씨,15,3110754
크로플덕 오리아가씨,15,3110177
크로플로,38,3120120
크로플로,15,3110299
크루아상148,42,3120119
크루아상148,15,3111028
크리스탈드래곤,44,3110142
크리스탈제이드,52,3001492
크리스탈제이드,52,3120004
크리스탈제이드,49,3120227
크리스탈제이드,46,3120041
크리스탈제이드,45,3120188
크리스탈제이드,41,3110927
크리스탈제이드,34,3110975
크리스탈제이드,34,3120243
크리스탈제이드,15,3130025
크리스피크림,43,3120042
크리스피크림,40,3120063
크리스피크림,39,3130140
크리스피크림,38,3120101
크리스피크림,35,3120160
크리스피크림,34,3130248
크리스피크림,31,3120219
크리스피크림,15,3110703
크리스피프레시,50,3120167
크리스피프레시,50,3120222
크리스피프레시,45,3120041
크리스피프레시,45,3120101
크리스피프레시,39,3120204
크리스피프레시,38,3120098
크리스피프레시,37,3120149
크리스피프레시,32,3120043
크리스피프레시,32,3120160
크리스피프레시,15,3120023
크리에잇쿠키,52,3120023
크리에잇쿠키,50,3110958
크림슨젤라또,35,3120186
크림시크,46,3120028
크앙분식,31,3110435
큰돈가,31,3120178
큰맘할매순대국,48,3110154
큰맘할매순대국,48,3110470
큰맘할매순대국,41,3120129
큰맘할매순대국,38,3110794
큰맘할매순대국,38,3110667
큰맘할매순대국,38,3110573
큰맘할매순대국,37,3110486
큰맘할매순대국,36,3130173
큰맘할매순대국,36,3130104
큰맘할매순대국,33,3130073
큰맘할매순대국,33,3130150
큰맘할매순대국,33,3110576
큰맘할매순대국,33,3110247
큰맘할매순대국,33,3130147
큰맘할매순대국,32,3130103
큰맘할매순대국,32,3120081
큰맘할매순대국,32,3120118
큰맘할매순대국,32,3120009
큰맘할매순대국,31,3110734
큰맘할매순대국,31,3110457
큰맘할매순대국,31,3110265
큰맘할매순대국,31,3130261
큰맘할매순대국,31,3120035
큰맘할매순대국,31,3110978
큰맘할매순대국,31,3111006
큰맘할매순대국,31,3120242
큰맘할매순대국,31,3110767
큰맘할매순대국,31,3111056
큰맘할매순대국,31,3120125
큰맘할매순대국,31,3110703
큰맘할매순대국,31,3110207
큰맘할매순대국,31,3130151
큰맘할매순대국,31,3120237
큰맘할매순대국,31,3130323
큰맘할매순대국,31,3111069
큰맘할매순대국,31,3120079
큰맘할매순대국,31,3120228
큰맘할매순대국,31,3110381
큰맘할매순대국,31,3130223
큰맘할매순대국,15,3130169
큰맘할매순대국,15,3110192
큰맘할매순대국,15,3110647
큰맘할매순대국,15,3130062
큰맘할매순대국,15,3130270
큰맘할매순대국,15,3130308
큰맘할매순대국,15,3110568
큰맘할매순대국,15,3130059
큰맘할매순대국,15,3130056
큰맘할매순대국,15,3110522
큰손1치킨2피자,15,3110737
클래식햄버거,46,3110583
클래직,58,3130032
클랩피자,71,3110962
클랩피자,47,3110095
클레멘타인,39,3110120
클로리스,69,3120218
클로리스,55,3120197
클로리스,52,3110520
클로리스,15,3120213
클로버 커피,31,3130160
클로스,50,3110051
키겐,38,3120200
키노양평,36,3120135
키누카누,56,3120119
키라키라윤,48,3110049
키라키라윤,42,3120039
키라키라윤,36,3120064
키라키라윤,33,3110417
키라키라윤,31,3110262
키라키라윤,31,3110105
키라키라윤,15,3110438
키릴,15,3110671
키무카츠,33,3130231
키세츠스시,50,3120160
키세츠스시,35,3120248
키움초밥,44,3120102
키츠스키야키,48,3120101
키친205,59,3120227
키친마이야르,58,3110962
키친브로망스,55,3110718
키친요로시쿠,39,3120064
키키,15,3120248
키키노히호,33,3120160
키토분식,15,3110406
키핏,15,3130274
키햐아,50,3120012
키햐아,41,3130192
킨더프레스,41,3130033
킨더프레스,32,3110124
킨토토,36,3120073
킨토토,31,3110191
킨토토,12,3120012
킷사고구마,37,3110761
킹반미1964,15,3130326
킹스빈,15,3120140
킹스빈,15,3120114
킹스타피자,32,3110641
킹콩덮밥&볶음밥,15,3110898
킹콩부대찌개,47,3110576
킹콩부대찌개,44,3110129
킹콩부대찌개,43,3110179
킹콩부대찌개,42,3130275
킹콩부대찌개,38,3120151
킹콩부대찌개,38,3120148
킹콩부대찌개,37,3111076
킹콩부대찌개,36,3120197
킹콩부대찌개,36,3130173
킹콩부대찌개,35,3110657
킹콩부대찌개,34,3120235
킹콩부대찌개,34,3120119
킹콩부대찌개,33,3120132
킹콩부대찌개,33,3130285
킹콩부대찌개,32,3120107
킹콩부대찌개,32,3120135
킹콩부대찌개,31,3110486
킹콩부대찌개,31,3120098
킹콩부대찌개,31,3110760
킹콩부대찌개,31,3120149
킹콩부대찌개,31,3120158
킹콩부대찌개,31,3110615
킹콩부대찌개,31,3110376
킹콩부대찌개,15,3110750
킹콩부대찌개,15,3110472
킹콩부대찌개,15,3110721
킹프레소,15,3120054
타논55,53,3120061
타논55,45,3110131
타래퀸,45,3120248
타르타르,46,3120227
타르타르,45,3120189
타르타르,36,3120053
타르타르,15,3120149
타셴,43,3110027
타우너스,15,3120025
타이가,36,3120177
타이거슈가,45,3130191
타이거슈가,40,3120027
타이거슈가,38,3120149
타이거슈가,36,3120008
타이거슈가,15,3120167
타이거풀,48,3110131
타이반쩜,46,3110772
타이반쩜,38,3120173
타이반쩜,36,3120118
타이반쩜,35,3110493
타이반쩜,34,3110619
타이반쩜,31,3110056
타이반쩜,31,3110891
타이반쩜,15,3110462
타이반쩜,15,3110587
타이반쩜,15,3120219
타이선,48,3110453
타이지엔,15,3130306
타일러,35,3120062
타임애프터타임,43,3110131
타지,62,3120029
타짜도르,42,3120041
타짜도르,39,3120187
타케모토,54,3110077
"타코,투데이",54,3110569
"타코,투데이",51,3120048
"타코,투데이",49,3120149
"타코,투데이",49,3120105
"타코,투데이",49,3110514
"타코,투데이",48,3110131
"타코,투데이",47,3110126
"타코,투데이",46,3130302
"타코,투데이",45,3130175
"타코,투데이",44,3110564
"타코,투데이",44,3120053
"타코,투데이",43,3130311
"타코,투데이",43,3120197
타코닷,15,3130186
타코랑 꼬치랑,40,3110112
타코박스,43,3130203
타코박스,15,3120237
타코박스,15,3130215
타코벨,39,3120188
타코벨,33,3120167
타코비,35,3120093
타코비,31,3110220
타코비,31,3110705
타코비,15,3110672
타코비,15,3110069
타코비,15,3111063
타코비,15,3120159
타코비,15,3120087
타코비치즈볼,15,3110705
타쿠미곤,49,3110921
타크,46,3110095
타크,44,3110120
타타스베이글,15,3110989
타파코파,62,3110073
타프,15,3130187
탄산바,44,3110091
탄탄면공방,50,3120119
탄탄면공방,48,3120029
탄탄면공방,47,3120050
탄탄면공방,44,3120222
탄탄면공방,40,3120114
탄탄면공방,38,3120189
탄탄면공방,36,3120138
탄탄면공방,32,3120236
탄탄면공방,15,3120081
탄탄면공방,15,3110641
탈리,34,3120094
탐광,54,3120052
탐나종합어시장,42,3120062
탐나종합어시장,39,3120244
탐나종합어시장,39,3130273
탐나종합어시장,39,3110725
탐나종합어시장,39,3120112
탐나종합어시장,37,3120173
탐나종합어시장,36,3130235
탐나종합어시장,36,3130275
탐나종합어시장,36,3120091
탐나종합어시장,35,3130053
탐나종합어시장,34,3130249
탐나종합어시장,34,3130241
탐나종합어시장,32,3120147
탐나종합어시장,32,3110275
탐나종합어시장,31,3110741
탐나종합어시장,31,3130234
탐나종합어시장,31,3130063
탐나종합어시장,31,3110410
탐나종합어시장,31,3130100
탐나종합어시장,31,3110881
탐나종합어시장,15,3110780
탐나종합어시장,15,3120081
탐나종합어시장,15,3110861
탐나종합어시장,15,3120056
탐라포차,38,3120156
탐라포차,31,3130167
탐라포차,15,3120159
탐라포차,15,3130190
탐라포차,15,3120076
탐복,35,3120094
탐앤탐스,53,3110057
탐앤탐스,49,3110121
탐앤탐스,45,3110858
탐앤탐스,44,3120195
탐앤탐스,43,3110185
탐앤탐스,43,3120180
탐앤탐스,42,3110444
탐앤탐스,41,3120198
탐앤탐스,40,3120049
탐앤탐스,39,3120160
탐앤탐스,38,3120128
탐앤탐스,38,3120229
탐앤탐스,38,3130249
탐앤탐스,37,3130073
탐앤탐스,37,3120114
탐앤탐스,36,3120197
탐앤탐스,36,3110173
탐앤탐스,36,3120225
탐앤탐스,36,3130007
탐앤탐스,36,3110021
탐앤탐스,34,3110957
탐앤탐스,33,3120053
탐앤탐스,33,3120193
탐앤탐스,33,3110293
탐앤탐스,33,3120072
탐앤탐스,32,3120202
탐앤탐스,32,3130285
탐앤탐스,31,3130107
탐앤탐스,31,3120200
탐앤탐스,31,3120068
탐앤탐스,31,3120053
탐앤탐스,31,3120188
탐앤탐스,31,3120084
탐앤탐스,31,3120009
탐앤탐스,31,3120122
탐앤탐스,31,3120055
탐앤탐스,31,3110856
탐앤탐스,15,3120110
탐앤탐스,15,3120106
탐앤탐스,15,3110226
탐앤탐스,15,3120001
탐앤탐스,15,3120187
탐앤탐스,15,3120019
탐앤탐스,15,3110172
탐앤탐스,15,3120076
탐앤탐스,15,3120065
탐앤탐스,15,3120066
탐앤탐스,15,3130176
탐앤탐스,15,3110202
탐앤탐스,15,3130178
탐앤탐스,15,3130117
탐앤탐스,15,3120009
탐앤탐스,15,3110074
탐앤탐스,15,3120222
탐앤탐스,15,3120188
탐앤탐스,15,3120020
탐앤탐스,15,3130113
탐앤탐스,15,3110072
탐앤탐스,15,3110997
탐앤탐스커피,34,3120083
탐앤탐스커피,15,3120168
탕화쿵푸,37,3120041
탕화쿵푸,36,3120078
탕화쿵푸,36,3110220
탕화쿵푸,34,3120149
탕화쿵푸,32,3110125
탕화쿵푸,31,3110954
탕화쿵푸,15,3110069
탕화쿵푸마라탕,43,3130071
탕화쿵푸마라탕,43,3130318
탕화쿵푸마라탕,37,3120235
탕화쿵푸마라탕,35,3110538
탕화쿵푸마라탕,34,3130167
탕화쿵푸마라탕,34,3120012
탕화쿵푸마라탕,33,3110503
탕화쿵푸마라탕,31,3120107
탕화쿵푸마라탕,31,3120064
탕화쿵푸마라탕,31,3110066
탕화쿵푸마라탕,15,3120081
탕화쿵푸마라탕,15,3120072
탕화쿵푸마라탕,15,3130206
탕화쿵푸마라탕,15,3110703
탕화쿵푸마라탕,15,3120152
탕화쿵푸마라탕,15,3130038
탕화쿵푸마라탕,15,3120067
탕화쿵푸마라탕,15,3110771
탕화쿵푸마라탕,15,3130083
탕화쿵푸마라탕,15,3120130
탕화쿵푸마라탕,15,3110438
탕화쿵푸마라탕,15,3111046
탕후루소녀,15,3110677
태극당,59,3120036
태극당,42,3120149
태극당,39,3120043
태극당,32,3110074
태극당,15,3120227
태극당,15,3120008
태기산더덕순대,38,3110759
태기산더덕순대,35,3130272
태기산더덕순대,35,3130241
태기산더덕순대,35,3120127
태기산더덕순대,15,3120205
태기산더덕순대,15,3110900
태리로제떡볶이&닭강정,45,3110763
태리로제떡볶이&닭강정,36,3120013
태리로제떡볶이&닭강정,33,3110858
태백산생고기,53,3110464
태봉황소곱창,31,3120248
태양부양꼬치,31,3130238
태양부양꼬치,15,3120225
태양커피,62,3110914
태천면옥,60,3110179
태태삼겹,48,3120039
택이네,59,3120023
택이네,43,3120006
택이네,41,3120003
택이네,39,3110162
택이네,36,3130166
택이네,35,3120129
택이네,31,3120139
택이네,15,3110822
택이네,15,3130195
탭퍼블릭,59,3110091
탭퍼블릭,49,3120006
탭퍼블릭,46,3120149
탭플레이,15,3130083
탭플레이,15,3120126
터치카페,31,3120191
털보고된이,71,3120081
털보고된이,55,3110422
털보고된이,42,3130167
털보고된이,32,3110423
털보정육식당,31,3110366
털보정육식당,15,3110329
텀브커피,33,3110559
텀브커피,32,3120102
텀브커피,15,3111068
텀브커피,15,3110292
텀브커피,15,3130145
테그42,52,3120041
테그42,42,3130156
테그42,15,3130256
테그42,15,3110997
테니,61,3110136
테디뵈르하우스,43,3110073
테디뵈르하우스,15,3120149
테디스오븐,56,3110120
테라스시,44,3110051
테라커피,15,3110147
테라커피,15,3120149
테루,45,3110708
테루,35,3130218
테루아,42,3120174
테르트르,55,3110029
테리키친,31,3130120
테이블스,47,3110180
테이블스,44,3120197
테이블스,35,3110058
테이스트오브비엣,15,3120100
테이스티 버거,52,3120105
테이스티 버거,42,3111010
테이스팅룸,56,3120149
테이커테이블,48,3110564
테이큰커피,15,3130079
테이큰커피,15,3130265
테이퍼드커피,39,3130220
테이프,46,3110082
테일러김밥,57,3130083
테일러커피,69,3130192
테일러커피,66,3120186
테일러커피,59,3120149
테일러커피,56,3110565
테트리스찜닭,15,3130264
텍사스데브라질,55,3120167
텍사스데브라질,45,3120188
텐카이치,43,3130266
텐파이프,15,3120089
텐퍼센트스페셜티커피,40,3120120
텐핑거,32,3120197
템포커피,43,3120085
템포커피,15,3110432
템포커피,15,3120119
템포커피,15,3110248
토고리 옛날막창,15,3120077
토고리 옛날막창,15,3110695
토끼정,58,3120043
토끼정,54,3130190
토끼정,51,3110023
토끼정,45,3120115
토끼정,44,3120025
토끼정,43,3120041
토끼정,42,3120145
토끼정,38,3120119
토라레스토랑,40,3110961
토리고야,33,3120160
토리만쥬,15,3120041
토리아에즈,46,3120038
토리아에즈,41,3130071
토리아에즈,38,3110085
토리아에즈,37,3110266
토리아에즈,37,3110640
토리아에즈,36,3120234
토리아에즈,34,3130119
토리아에즈,31,3120078
토리아에즈,31,3110175
토리아에즈,15,3111050
토리아에즈,15,3120089
토리아에즈,15,3130069
토리아에즈,15,3120159
토리쿠,32,3120086
토리키치,46,3110131
토리키치,40,3130052
토리키치,15,3111010
토리키치,15,3120186
토마루해물칼국수,38,3111004
토마토김밥,44,3130274
토마토김밥,40,3120120
토마토김밥,38,3120118
토마토김밥,38,3110667
토마토김밥,36,3110645
토마토김밥,36,3130213
토마토김밥,35,3130219
토마토김밥,35,3120153
토마토김밥,35,3120119
토마토김밥,33,3120113
토마토김밥,32,3110677
토마토김밥,32,3110706
토마토김밥,32,3110640
토마토김밥,31,3130208
토마토김밥,31,3110764
토마토김밥,31,3120110
토마토김밥,31,3120212
토마토김밥,31,3110763
토마토김밥,31,3110714
토마토김밥,31,3110789
토마토김밥,31,3130216
토마토김밥,15,3110701
토마토김밥,15,3120131
토마토김밥,15,3110725
토마토김밥,15,3110881
토마토김밥,15,3120051
토마토김밥,15,3130225
토마토김밥,15,3130200
토마토김밥,15,3130214
토마토도시락,15,3110344
토마틸로,43,3120114
토메루,37,3110131
토박이감자탕,15,3130212
토방골,42,3110764
토방골,15,3110718
토스트카페마리,31,3120067
토스피아,15,3110247
토이셔,39,3001496
토치커피,47,3110933
토파,44,3110556
토프레소,44,3120143
토프레소,40,3120119
토프레소,31,3120144
토프레소,31,3110899
토프레소,31,3110902
토프레소,31,3110689
토프레소,15,3110768
토프레소,15,3120085
토프레소,15,3130226
토프레소,15,3130225
토핑빨,15,3110389
톡톡,58,3120214
톤톤,38,3110228
톤티커피,47,3120007
통닭마니아,32,3110502
통닭마니아,15,3110415
통닭연구소,15,3130248
통보장어마을,42,3120237
통영청정어묵,15,3130231
통영항 수산민족,37,3120179
통인동커피공방,58,3130002
통인동커피공방,32,3120094
통인스윗,61,3130001
통인스윗,44,3120149
통인스윗,39,3110013
통큰갈비,52,3120094
통큰갈비,41,3120012
통큰갈비,31,3110706
통큰갈비,31,3110576
통큰갈비두번째이야기,15,3120094
통큰두마리찜닭,15,3110535
통큰소무한리필,31,3120068
통큰소무한리필,31,3120069
통통,48,3110759
통통김밥,48,3130024
통통김밥,40,3110660
통통김밥,40,3110713
통통김밥,38,3120024
통통김밥,31,3110603
통통김밥,15,3120156
통통김밥,15,3110625
통통회,15,3110876
통파이브,37,3120119
통파이브,36,3120038
통파이브,34,3120067
통파이브,32,3111056
통파이브,31,3110723
통파이브,15,3120205
통파이브,15,3110723
툇마루집된장예술,54,3120008
투고그린,15,3120101
투고그린,15,3110481
투고샐러드,47,3120081
투고샐러드,46,3110300
투고샐러드,41,3120243
투고샐러드,38,3110161
투고샐러드,37,3110895
투고샐러드,36,3110220
투고샐러드,36,3120149
투고샐러드,33,3130069
투고샐러드,31,3130079
