brand_name,월간 총 검색량,월간 데스크톱 검색량,월간 모바일 검색량,일평균 검색량,블로그최근한달발행량,블로그전체기간발행량,카페최근한달발행량,카페전체기간발행량,VIEW최근한달발행량,VIEW전체기간발행량,어제까지검색량,월말까지검색량,블로그포화지수,카페포화지수,VIEW포화지수,연별 검색량-2016년,연별 검색량-2017년,연별 검색량-2018년,연별 검색량-2019년,연별 검색량-2020년,연별 검색량-2021년,연별 검색량-2022년,월별 검색비율-1월,월별 검색비율-2월,월별 검색비율-3월,월별 검색비율-4월,월별 검색비율-5월,월별 검색비율-6월,월별 검색비율-7월,월별 검색비율-8월,월별 검색비율-9월,월별 검색비율-10월,월별 검색비율-11월,월별 검색비율-12월,요일비율-월,요일비율-화,요일비율-수,요일비율-목,요일비율-금,요일비율-토,요일비율-일,연령별검색비율 - 10대 ,연령별검색비율 - 20대 ,연령별검색비율 - 30대 ,연령별검색비율 - 40대 ,연령별검색비율 - 50대 이상 ,성별검색비율 - 남성,성별검색비율 - 여성,이슈성,정보성,상업성
찜집,3110,260,2850,103.66666666666669,98904,4721873,11885,734488,111343,5483643,580,5560.0,3180.192926045016,382.15434083601286,3580.16077170418,5970,8940,13400,18700,27500,26200,36400,8.334153007362517,8.466038796964327,7.410190228,7.415383377698855,9.014558806,7.648091656,7.734802648275924,9.110222355771043,9.207954504818307,8.595386363324746,8.084100085,8.979118171104888,11.932465624785667,11.676746706083616,11.551004327863682,12.293699313317038,14.655201818373772,18.966811194048745,18.92407101552748,1.02,21.14,32.16,27.45,18.24,33.73,66.27,2.1527777777777777,63.64023528,36.35976472
만족커피,790,100,690,26.33333333333333,96807,4267532,26657,496645,124081,4787998,120,930.0,12254.050632911392,3374.303797468355,15706.45569620253,0,0,0,0,0,0,2030,4.452751561,6.048081059244221,6.138473181649371,9.215106970300322,7.632415828264438,10.821655528778146,12.383776716079248,9.667824212118088,8.54591873,11.743944622699791,8.280600691194364,5.069450898712083,14.691646180103426,14.972269567750711,14.919971872572562,13.790110896309752,14.596064916892908,13.125689190207762,13.904247376162871,4.9,52.6,26.75,9.06,6.69,29.27,70.73,1.6096579476861168,58.58077599,41.41922401
감성카페,6650,510,6140,221.66666666666663,95743,3496956,10594,471500,106869,3988298,600,4300.0,1439.7443609022555,159.30827067669173,1607.0526315789473,2340,11300,24700,33000,37800,43600,54500,8.07934477,8.907307973198977,8.126602597506668,8.289056229272195,8.573317444,8.208257254,8.508764134235633,8.479925017667691,7.822544640739931,8.59115514,9.286238238,7.127486562076157,13.613525377800965,13.372642811586614,13.185362611087218,13.171020225038436,13.524531554515429,16.41960422428325,16.71331319568809,26.13,36.66,17.6,12.02,7.6,34.31,65.69,2.040085898353615,54.35337992,45.64662008
스타벅스,1467500,165100,1302400,48916.66666666666,91984,5291186,194190,3564792,287605,8900258,203800,1488800.0,6.268074957410562,13.232708688245316,19.598296422487223,9099500,9531500,10933400,12711100,16598400,18978300,18125400,7.979652354732888,8.131613890396851,8.114675465216317,7.8363976745592145,8.389351472227112,8.794789929733154,8.853896061733286,7.582778725073072,8.038492305446262,8.507647044305315,8.626064771412786,9.144640305,13.249023308043055,14.633818545202056,13.760536606891437,14.048262024059127,14.067996626030707,15.518119985506102,14.72224290426751,8.9,27.82,27.89,24.92,10.47,28.55,71.45,1.1744386873920554,38.99539397799999,61.00460602200001
올리브,27340,4040,23300,911.3333333333334,87670,4783982,134561,1774438,223342,6591212,3600,28600.0,320.6656912948061,492.1762984637893,816.9056327724945,432800,355600,360500,331700,403200,418200,393300,8.237468469398566,9.601579993,9.180560464,8.572475253,8.490386244,8.328162148844084,7.857398607954902,7.834044835874439,7.918856245131312,7.989584259112409,7.932877585400287,8.056605894848158,15.51609500796848,14.478264309229804,14.296564379470688,14.404805555470212,13.819166975694182,13.380118717240991,14.104985054925637,8.73,21.61,26.19,25.76,17.72,29.34,70.66,2.4870466321243523,36.802273142,63.197726858
어른의집,1270,100,1170,42.333333333333336,85611,5589823,21727,1759356,107875,7385925,190,1470.0,6741.023622047244,1710.7874015748032,8494.094488188975,0,0,0,0,0,3210,23200,10.084803188454403,8.409008778875032,8.080403769335541,6.448045755,6.70499631,11.326182252774396,11.151813540420184,9.059866470624076,7.505363814848379,8.433815879368492,6.776118078328415,6.019582162,13.150476788362624,13.086975495374498,13.117276453834634,12.798127058689053,15.706627849367145,17.88572643718119,14.25478991719085,19.57,55.15,14.89,7.83,2.55,39.91,60.09,1.3800424628450108,65.09015579999999,34.9098442
이다,7820,1850,5970,260.6666666666667,84496,8085710,27633,3241059,112690,11383403,950,7180.0,1080.5115089514063,353.3631713554987,1441.0485933503835,60900,68300,81400,72700,61600,75400,72300,9.368039423,9.838651659149146,8.130401827170386,8.529876206127659,8.426065265641904,8.083746859295148,7.379312524507424,7.3414466767212945,8.157714518714783,8.593435082483172,8.653155796220222,7.498154160896201,14.705755934742948,14.995107187111495,14.493139271883464,14.242778481122748,13.899644525513787,13.468344224853002,14.195230374772558,9.6,37.33,28.23,13.88,10.95,34.48,65.52,5.595854922279793,93.8532858,6.146714200000005
낮밤,3850,380,3470,128.33333333333334,80928,5412154,30000,2679984,111483,8132599,400,2390.0,2102.025974025974,779.2207792207793,2895.662337662337,4610,7050,8050,9360,13400,31300,86300,7.066869728295044,6.489861212126905,5.696079622496613,5.658787223328841,5.604324826,6.682999291927097,5.896199368236701,8.135059682322723,6.916027689065602,7.965867506526307,24.79428594282956,9.093637907313209,12.94597719,13.60212484809152,13.34025082,12.726078917395771,13.252807494336457,19.337771684048946,14.794989046790702,20.55,37.13,23.89,13.77,4.66,28.9,71.1,8.130646282140376,88.6989476,11.3010524
파스타도 식사다,1950,200,1750,65.0,80291,2468784,2300,138969,83004,2620792,290,2250.0,4117.487179,117.94871794871796,4256.615384615385,0,0,0,0,0,0,7560,9.25946827,10.981416601251908,11.22506408209794,8.118213102047449,6.610554190366741,6.802675105141375,5.836307564237345,6.338290494632888,6.871420558661409,8.143614647922886,9.774353573211863,10.03862181012004,14.382698102162706,14.842716467728623,13.750458313097097,13.463906605544636,13.95285272673802,14.36613351042124,15.241234274307692,7.68,20.11,25.21,33.06,13.95,25.91,74.09,1.3582342954159592,46.790704342000005,53.209295658
진짜파스타,860,140,720,28.666666666666668,77841,3335024,2723,168810,80967,3521353,150,1200.0,9051.279069767445,316.6279069767442,9414.767441860466,40,5470,30000,134400,57900,39700,30600,8.643855899681226,5.7843758162636805,6.142357636148152,5.139003394545109,4.536491649985366,3.432486341100396,25.456164337334787,9.481988068795062,9.619382832201625,6.517745210711083,6.506867761719357,8.739281051514158,12.266156474131447,17.579971835394577,16.423109278410795,13.840891200983432,13.72908437908781,13.04267143727968,13.118115394712254,21.15,53.57,13.46,7.14,4.67,30.63,69.37,9.479251423921887,55.31192031,44.68807969
루틴,26730,5830,20900,891.0,77356,1949315,112101,955989,190404,2919831,3430,27330.0,289.3976805087916,419.3827160493827,712.3232323232323,252400,270500,390700,672800,522900,527600,421900,7.446797870151051,8.469618448410763,8.233655665075377,7.836157244106137,8.051363294705274,13.103093881396024,9.137075331091667,8.993434604125298,7.705103911891325,6.986319976899545,7.133254480755437,6.904125291392095,14.23309604072431,14.739563232700464,14.42227967932066,14.121738532172667,16.28270746475066,13.53134628850405,12.669268761827174,5.1,18.43,23.9,25.36,27.21,36.84,63.16,2.072538860103627,45.75644175600001,54.24355824399999
집떡,210,10,200,7.0,76641,4622041,9536,998240,86608,5648382,40,310.0,36495.71428571428,4540.952380952381,41241.90476190476,20,10,30,0,20,20,20,8.855465746028718,7.379554972846157,10.33137651921128,0.0,7.379554972846157,7.379554972846157,0.0,9.347436741711808,16.235021825808236,11.807288399327197,11.585901728003146,9.698844121371147,14.207495640476026,15.529122888347574,14.37269892255738,14.16029449033406,13.381478486653725,13.480600307219436,14.86830926,2.8,10.49,41.96,34.97,9.79,27.27,72.73,7.894736842105263,73.9184262,26.081573800000005
커피도가,60,10,50,2.0,75710,3874164,10993,867881,87137,4765755,0,0.0,126183.33333333331,18321.666666666668,145228.33333333334,0,0,0,140,7370,6560,2190,7.541235271505534,6.884477056374109,7.500389629517786,9.620452835753827,8.797246733424053,9.890831598326905,9.398335522612244,8.85986147,10.355348750421276,9.273047558406027,7.068548188728416,4.810225384656565,13.932573715845631,13.41773531408734,12.93416548049289,14.129668874095858,13.824288403222932,15.23437679446396,16.527191417791396,2.38,26.19,38.1,14.29,19.05,35.71,64.29,3.4090909090909087,82.1096298,17.890370200000007
카페동네,4110,420,3690,137.0,74747,3864442,27679,2009268,102938,5903079,650,4870.0,1818.661800486618,673.4549878345499,2504.574209245742,9610,15300,21800,23900,47900,67300,75600,6.901589299537819,7.591725336759167,8.292839777,8.766801789169836,8.799310691535055,9.092621097,9.093310806,9.352722587,8.789140071982821,8.505001778,7.701586604056739,7.113350162530635,14.37433610451661,13.907370884715553,13.800097990447854,13.533185717913538,13.724338923067888,14.784977173627809,15.875693205710748,10.96,44.75,22.9,16.49,4.9,21.37,78.63,0.034542314,76.1437038,23.856296200000003
베이커리카페,38760,1760,37000,1292.0,72838,2481599,48049,464249,121491,2960577,6090,44490.0,187.92053663570687,123.9654282765738,313.44427244582045,26700,33400,169500,89100,197300,349300,522900,6.7129351145552825,6.829892592469887,6.956194769927496,7.198478507354605,8.101707755107558,7.864573438419393,8.578963130062268,10.172189629936415,15.1483211,8.741072505,7.384151575310945,6.311519883220494,11.089604045457692,15.71252087236348,10.386606773066973,8.828210010891215,9.717548593,19.788227251554176,24.47728245397169,2.86,18.06,28.52,33.96,16.59,30.15,69.85,7.564766839378239,33.49812679,66.50187321
한주,10300,2800,7500,343.3333333333333,70644,5186663,66360,5823848,137689,11065564,1320,7740.0,685.8640776699029,644.2718446601941,1336.7864077669904,54600,52500,54400,66200,83300,88500,102100,7.250344456985855,7.694086980934337,8.145266764547912,7.949447190300775,7.520007086,7.750194935262265,7.697074591988777,7.605129367897666,7.739284157035666,9.444845236582836,11.8984063793972,9.305912853,25.104858465264616,12.780571498117837,11.9560719513069,11.788793895892562,16.216461156276964,9.123582678899671,13.02966035424144,5.06,39.85,28.94,15.86,10.28,55.46,44.54,6.217616580310881,46.528996226,53.471003774
프레임,22830,6830,16000,761.0,70279,4526458,78550,3211229,149573,7776375,2700,20200.0,307.8361804643014,344.06482698204115,655.1598773543583,314200,345600,344300,324700,334400,313100,303500,8.155036646149343,8.461149744875422,9.15795339267052,9.207388684145885,8.465117742792357,8.234518360526186,7.798201577786387,7.912874937,7.925378522265344,8.197739527,8.333620915689016,8.151019949633259,15.580415491158137,15.669074608555311,15.64545855208806,15.457253145436349,14.329409560880544,11.356259025897852,11.962129615983748,11.69,29.71,25.2,19.71,13.7,42.02,57.98,0.932642487,43.78662819,56.21337181
샐러드식당,1980,250,1730,66.0,69653,2673271,1980,143909,71991,2831266,190,1290.0,3517.8282828282827,100.0,3635.909090909091,3320,5590,3060,3810,9140,31700,39600,6.219552202630196,7.124442646,7.490497567,7.526134881,9.009763136324256,9.803815397132029,9.887960174787894,9.709739423427685,9.148942496744414,9.137956779,8.237406969,6.703788326726978,14.892814532727522,15.74157285538097,15.751272242251623,15.71648797659565,14.411941738996278,12.73757788375242,10.748332770295525,4.31,31.38,26.52,25.91,11.88,16.91,83.09,0.1874765654293213,76.53181977,23.46818023000001
야경,8000,1700,6300,266.6666666666667,69102,4602965,17440,1307575,86975,5940093,1110,8940.0,863.7750000000001,218.00000000000003,1087.1875,181300,176900,165400,136000,140500,134600,123700,7.866179116114235,7.439916995244627,7.6993994603635265,8.152776434,8.411151756802733,8.524151826272588,7.936907891872071,8.38042253,8.569387598628856,8.902133839098477,8.312786743534197,9.804785807843222,13.933326651487366,13.47945950459224,13.090208113934084,13.35413093989996,14.432281349867107,17.066465457666624,14.644127982552618,13.24,34.49,28.44,17.0,6.83,43.48,56.52,1.450777202072539,82.75997841200001,17.240021587999998
돼지갈비,87740,6040,81700,2924.6666666666665,66900,2443402,8489,481522,75766,2939549,12700,108200.0,76.24800547070892,9.675176658308638,86.35286072486893,508000,488000,593500,667000,894600,969700,1359300,9.071287787273995,8.233445226379354,7.748875356117388,7.995177181,8.505807960549285,7.927799633435489,8.567486926042857,8.957339288,9.698465754829028,7.6304728100854895,7.704589955831966,7.959252121048244,12.991755082750403,12.713522811028003,12.691638593297895,12.495863244290756,13.165710354870258,17.55208102403579,18.389428889726886,1.81,14.14,30.65,36.12,17.28,45.18,54.82,3.281519861830743,28.87461233800001,71.12538766
올라,24100,8500,15600,803.3333333333334,66786,5894246,40169,4295193,107490,10240386,3170,25570.0,277.1203319502075,166.67634854771785,446.0165975103735,123500,128200,159600,155400,162100,159300,174800,8.332783070020007,8.452402303088432,8.610496835247135,8.366570089467338,8.023289285464005,7.686943646651485,7.695275973579091,7.625085498057921,7.937846125116152,8.259544107724954,9.316944569250763,9.692818496332723,14.973562877248144,14.920319805601055,14.701483169685666,14.602790687617818,14.911010272071998,12.964190329366431,12.92664285840888,2.91,21.89,35.78,24.37,15.05,43.75,56.25,6.459412780656304,44.13193796,55.86806204
감성커피,36810,3810,33000,1227.0,65613,2340228,4742,136044,70707,2488653,5600,43500.0,178.2477587612062,12.882368921488728,192.0863895680521,400,840,275400,324700,343100,435100,519400,6.399291429201861,7.55892712,8.247543222842578,9.689808276,8.951505542174656,9.737301564890716,8.977540905266066,8.279357316860219,8.392140933626886,9.003895065014438,7.781567550031871,6.981121074321747,14.185337175290147,14.602168359055662,14.614270202379329,14.29976981761259,14.95747620881724,13.929970868434207,13.411007368410832,9.89,32.65,28.7,20.65,8.11,27.15,72.85,0.9829059829059827,42.81659083,57.18340917
청,11790,1490,10300,393.0,64643,4758127,28028,2678834,93134,7474146,1440,10820.0,548.2866836301951,237.72688719253603,789.9406276505514,143300,147300,143000,143500,175300,165700,147900,7.933806519516201,8.230163132196596,8.380730283544343,8.539638305,8.352822803062246,8.424120324253781,8.024323654218927,8.082808016,8.614532758621317,8.557396584379502,8.668864632417028,8.190792987229898,14.843264370896176,14.725318738968976,14.695424194900792,14.481166573611263,13.897009547943744,13.327645175427303,14.030171398251756,12.32,18.66,24.92,24.41,19.69,33.43,66.57,2.5906735751295336,45.91670535,54.08329465
베란다,21680,4880,16800,722.6666666666666,63350,5533359,47933,4080520,111839,9661948,2740,21040.0,292.2047970479705,221.0931734317344,515.8625461254613,216900,219800,231200,225100,296400,286600,281700,7.800205261,7.641012093195791,8.610215326567747,8.918978392,8.761779137240486,8.853710822,8.613512926621619,8.767042522164694,8.341465551312861,7.939720112099476,7.919258005696185,7.833099849740241,15.44880166318188,15.235262822899545,15.03055474687322,14.7133517486867,13.83155203,12.351181988013009,13.389295004524543,11.14,33.53,30.05,15.08,10.2,37.58,62.42,1.5889464594127805,39.90869611,60.09130389
"안녕, 닭",1180,110,1070,39.333333333333336,60917,2277243,5650,380220,66900,2670750,170,1190.0,5162.457627118644,478.81355932203394,5669.4915254237285,0,0,2760,14300,24700,23300,24700,6.510738345705777,7.406555303,7.108012088303135,8.725798321888831,9.155207559390806,9.231364744674378,9.299221017260615,9.037560597793158,9.113744517306156,8.229612273213416,8.335998590020647,7.846186641508504,14.087174229728063,14.247987957593969,14.833827300557678,13.7714005172913,14.13329592079852,13.83525547575968,15.091058598270791,13.2,44.77,21.93,15.84,4.26,37.26,62.74,1.7804154302670625,86.52938241999999,13.470617580000004
스케줄,20740,6540,14200,691.3333333333334,60749,3068273,25477,1978750,86657,5072258,2570,19670.0,292.9074253,122.83992285438764,417.82545805207326,211600,212500,221500,217400,233600,251500,286100,8.674982914110775,8.455879178312905,8.832810836202846,8.268424769564401,8.109989107356775,8.138899642506626,8.402088977848129,8.316735148273121,8.216124606393674,8.261490185805902,8.213497946831124,8.109076686793703,16.945349743709993,16.677227750765454,16.562145604801493,16.06130620553455,15.02876109222496,9.060635475,9.664574127465826,8.56,28.23,25.79,22.59,14.83,39.79,60.21,0.2417962003454231,48.83483095,51.16516905
스케줄,20740,6540,14200,691.3333333333334,60749,3068273,25477,1978750,86657,5072258,2570,19670.0,292.9074253,122.83992285438764,417.82545805207326,211600,212500,221500,217400,233600,251500,286100,8.674982914110775,8.455879178312905,8.832810836202846,8.268424769564401,8.109989107356775,8.138899642506626,8.402088977848129,8.316735148273121,8.216124606393674,8.261490185805902,8.213497946831124,8.109076686793703,16.945349743709993,16.677227750765454,16.562145604801493,16.06130620553455,15.02876109222496,9.060635475,9.664574127465826,8.56,28.23,25.79,22.59,14.83,39.79,60.21,0.2417962003454231,48.83483095,51.16516905
스케줄,20740,6540,14200,691.3333333333334,60749,3068273,25477,1978750,86657,5072258,2570,19670.0,292.9074253,122.83992285438764,417.82545805207326,211600,212500,221500,217400,233600,251500,286100,8.674982914110775,8.455879178312905,8.832810836202846,8.268424769564401,8.109989107356775,8.138899642506626,8.402088977848129,8.316735148273121,8.216124606393674,8.261490185805902,8.213497946831124,8.109076686793703,16.945349743709993,16.677227750765454,16.562145604801493,16.06130620553455,15.02876109222496,9.060635475,9.664574127465826,8.56,28.23,25.79,22.59,14.83,39.79,60.21,0.2417962003454231,48.83483095,51.16516905
돈까스집이야,70,30,40,2.333333333333333,60403,2895661,6796,446183,67535,3358553,0,0.0,86290.0,9708.571429,96478.57142857143,0,0,0,0,0,0,4360,7.794708097158427,8.622294542925063,7.9945723273962415,7.217322153402615,7.361668476951793,7.890939282652128,9.007218349534757,8.391340148101161,9.359727601483266,7.866881388844836,8.372093892443587,10.121233739106133,14.594368936106369,15.449345225970887,15.25555563,15.185575824452052,13.98319909016539,13.062860848410956,12.469094446210455,5.0,35.0,33.33,18.33,8.33,45.0,55.0,7.386363636363637,62.861536056000006,37.138463944
그림카페,3540,420,3120,118.0,58818,3265377,16036,2438141,75228,5732036,540,4210.0,1661.5254237288134,452.99435028248587,2125.0847457627115,15500,16100,21400,27100,42000,73200,67900,8.373693562,9.366030163,7.4846062596298975,7.393800903236075,8.279921582738362,8.033655579902032,9.786633655266495,10.1111808087829,7.852013126227445,7.943295184581693,7.787304935156827,7.58786424,13.73244584423771,13.006640308284906,12.927823885800688,12.957911639067982,13.677962336751357,16.406704488427255,17.29051149743011,18.12,35.15,21.16,17.06,8.5,26.48,73.52,0.6563039723661486,34.47253607600001,65.52746392399999
